PF05653	0.004187845201560629
PF04822	1.2166625047586227e-06
PF00533	0.02081537376880721
PF00300	0.003477456283949752
PF00679	0.049198563250700246
PF05743	0.0038804528672521286
PF04194	0.0038804528672521286
PF00180	0.049198563250700246
PF04563	0.0002415597584040742
PF02782	0.049198563250700246
PF00046	3.173540280453786e-06
PF12012	0.049198563250700246
PF06328	0.02139532999661516
PF06733	0.0009211481732813128
PF13906	0.049198563250700246
PF04565	0.0002415597584040742
PF00935	0.02139532999661516
PF04561	0.0002415597584040742
PF07159	0.02139532999661516
PF02525	0.0038804528672521286
PF12894	0.005193897862372576
PF07717	0.01859157575917901
PF00562	0.0002415597584040742
PF03931	0.0038804528672521286
PF02985	0.02731628609899871
PF10584	0.010667772195218658
PF17862	0.017423009098344586
PF05241	0.02139532999661516
PF00929	0.02081537376880721
PF00225	0.0003543891761471484
PF07992	0.0347667997432181
PF13853	3.204394527043814e-33
PF00462	0.049198563250700246
PF12509	0.011158239084948236
PF02852	0.0021948171924642624
PF06472	0.02139532999661516
PF12202	0.049198563250700246
PF01472	0.011158239084948236
PF02359	0.0038804528672521286
PF13307	0.0009211481732813128
PF04408	0.022748225192440668
PF01479	0.011158239084948236
PF01423	0.004032964367628934
PF00400	5.995675103683213e-07
PF13012	0.02139532999661516
PF04142	0.049198563250700246
PF00069	0.037410579484329395
PF00003	8.700561566735804e-05
PF00719	0.0038804528672521286
PF10660	0.0038804528672521286
PF06325	0.0008569714540672337
PF00227	8.427593927705384e-05
PF17291	0.011158239084948236
PF10417	0.004187845201560629
PF00578	0.00698979529319546
PF04560	0.0002415597584040742
PF05761	0.03419411389601629
PF00773	0.02139532999661516
PF03145	0.02139532999661516
PF00271	1.996872386150918e-05
PF04042	0.011158239084948236
PF01851	0.011158239084948236
PF02984	0.002283466280528607
PF17849	0.011158239084948236
PF03953	0.027424912933445955
PF00134	0.0002891562329046698
PF02190	0.049198563250700246
PF17216	0.011158239084948236
PF12998	0.03419411389601629
PF00899	0.00031331167495482893
PF08583	0.0038804528672521286
PF16186	0.00698979529319546
PF09360	0.011158239084948236
PF01749	0.010667772195218658
PF00253	0.0038804528672521286
PF02207	0.049198563250700246
PF02862	0.049198563250700246
PF13705	0.0038804528672521286
PF00287	0.03419411389601629
PF07679	7.167066390999988e-05
PF04253	0.02139532999661516
PF01253	0.02139532999661516
PF04494	0.0038804528672521286
PF03144	0.006812780292852959
PF01459	0.03419411389601629
PF04567	0.0038804528672521286
PF03177	0.0038804528672521286
PF02020	0.00698979529319546
PF17832	0.011158239084948236
PF00348	0.0021948171924642624
PF00009	0.027424912933445955
PF03820	0.0021948171924642624
PF13513	0.049198563250700246
PF00132	0.03419411389601629
PF02121	0.03419411389601629
PF00459	0.03419411389601629
PF00619	0.014675967949627234
PF00152	0.03419411389601629
PF03402	2.3247998525041503e-06
PF00888	0.02081537376880721
PF03810	0.011777305466421027
PF00149	0.00797252135501259
PF13793	0.004187845201560629
PF04566	0.0038804528672521286
PF12534	0.03419411389601629
PF00004	6.16563220481479e-05
PF01399	0.002283466280528607
PF14572	0.004187845201560629
PF13402	0.011158239084948236
PF04146	0.03419411389601629
PF01591	0.02139532999661516
PF00025	0.03620677422113339
PF00656	0.0347667997432181
PF00996	0.02139532999661516
PF00091	0.038394054386702736
PF00160	0.022748225192440668
PF00270	9.8231650780426e-06
PF01111	0.011158239084948236
PF02933	0.0038804528672521286
PF03029	0.011158239084948236
PF01096	0.049198563250700246
PF04969	0.043150053567083395
PF18995	0.011158239084948236
PF10557	0.049198563250700246
PF00433	0.04102910095371397
PF00022	0.005526951464694442
PF09173	0.0038804528672521286
PF13646	0.043150053567083395
PF06467	0.004187845201560629
PF00443	0.007380227266034707
PF01048	0.049198563250700246
