PF01282	0.04158489063344426
PF03828	0.002212028171740017
PF06773	0.04158489063344426
PF00581	0.000704177163745753
PF11411	0.04158489063344426
PF15000	0.04158489063344426
PF08740	0.04158489063344426
PF15390	0.04158489063344426
PF00130	0.007512005952695301
PF09808	0.04158489063344426
PF15221	0.04158489063344426
PF10169	0.04158489063344426
PF19088	0.015890327702975788
PF15497	0.04158489063344426
PF04636	0.009803780853953063
PF13765	0.03570704517577426
PF13181	0.03804192667910004
PF08945	0.04158489063344426
PF07260	0.04158489063344426
PF11968	0.04158489063344426
PF04969	1.0962253801193972e-05
PF10572	0.04158489063344426
PF03370	0.00343363849693111
PF13873	0.03156770225599248
PF12026	0.015890327702975788
PF07716	0.0150083389860016
PF15798	0.04158489063344426
PF15559	0.04158489063344426
PF00861	0.04158489063344426
PF10471	0.04158489063344426
PF01929	0.04158489063344426
PF05485	7.275279119330769e-05
PF00125	0.0002227506596130408
PF15318	0.04158489063344426
PF15766	0.04158489063344426
PF00293	0.014010208157797821
PF12430	0.0017281694508892386
PF00515	0.03451750372715214
PF15145	0.04158489063344426
PF07297	0.04158489063344426
PF14908	0.04158489063344426
PF15797	0.04158489063344426
PF17673	0.04158489063344426
PF08510	0.04158489063344426
PF04925	0.04158489063344426
PF01368	0.04158489063344426
PF05669	0.04158489063344426
PF08524	0.04158489063344426
PF08617	0.04158489063344426
PF00012	7.960024631440363e-07
PF10961	0.04158489063344426
PF15196	0.04158489063344426
PF14887	0.04158489063344426
PF01951	0.04158489063344426
PF12188	0.04158489063344426
PF12924	0.005040965334701663
PF14604	0.04603232082307959
PF15114	0.04158489063344426
PF05328	0.04158489063344426
PF01900	0.0017281694508892386
PF08612	0.04158489063344426
PF02518	0.009211201849774734
PF00609	0.009211201849774734
PF05002	0.0017281694508892386
PF02493	0.031544454122331575
PF15061	0.04158489063344426
PF11069	0.0017281694508892386
PF16631	0.04158489063344426
PF05251	0.04158489063344426
PF02344	0.04158489063344426
PF03188	0.015890327702975788
PF07078	0.04158489063344426
PF08412	0.015890327702975788
PF00171	0.048255751938897605
PF10561	0.04158489063344426
PF05450	0.04158489063344426
PF00189	0.04158489063344426
PF00561	0.038368375418094805
PF00226	0.00022140665493225098
PF03517	0.04158489063344426
PF19337	0.04158489063344426
PF08157	0.04158489063344426
PF12743	0.04158489063344426
PF09032	0.04158489063344426
PF15741	0.04158489063344426
PF03847	0.04158489063344426
PF03494	0.04158489063344426
PF06466	0.005040965334701663
PF07719	0.022446166946235063
PF05916	0.005040965334701663
PF16113	0.04158489063344426
PF03637	0.040948770214274524
PF18487	0.04158489063344426
PF12598	0.0017281694508892386
PF15326	0.04158489063344426
PF17827	0.04158489063344426
PF14800	0.04158489063344426
PF02840	0.04158489063344426
PF01198	0.04158489063344426
PF01179	0.005040965334701663
PF16735	0.04158489063344426
PF11928	0.005040965334701663
PF17256	0.04158489063344426
PF01125	0.04158489063344426
PF07653	0.010015887073290949
PF01722	0.009803780853953063
PF18266	0.04158489063344426
PF02441	0.04158489063344426
PF14981	0.04158489063344426
PF00568	0.011904696243831236
PF06979	0.005040965334701663
PF15343	0.04158489063344426
PF17830	0.0017281694508892386
PF01221	0.005040965334701663
PF15292	0.04158489063344426
PF00174	0.04158489063344426
PF01168	0.04158489063344426
PF01783	0.04158489063344426
PF00170	0.0424546799800182
PF15111	0.04158489063344426
PF16878	0.03156770225599248
PF04757	0.005040965334701663
PF12998	0.015890327702975788
PF18658	0.015890327702975788
PF06529	0.04158489063344426
PF09230	0.04158489063344426
PF18253	0.04158489063344426
PF07359	0.04158489063344426
PF07650	0.04158489063344426
PF14964	0.04158489063344426
PF00183	0.00027814981545026216
PF03020	0.03156770225599248
PF08122	0.04158489063344426
PF08327	0.04158489063344426
PF12537	0.0017281694508892386
PF02159	0.04158489063344426
PF02177	0.005040965334701663
PF01780	0.04158489063344426
PF11620	0.04158489063344426
PF06393	0.04158489063344426
PF16565	0.04158489063344426
PF13862	0.04158489063344426
PF16028	0.04158489063344426
PF10515	0.005040965334701663
PF02290	0.04158489063344426
PF10639	0.04158489063344426
PF15499	0.04158489063344426
PF00047	5.710206653786598e-09
PF05760	0.005040965334701663
PF00104	0.022206863676855478
PF15088	0.04158489063344426
PF14513	0.005040965334701663
PF02727	0.005040965334701663
PF19333	0.04158489063344426
PF19269	0.04158489063344426
PF12871	0.04158489063344426
PF04275	0.04158489063344426
PF15742	0.04158489063344426
PF12925	0.005040965334701663
PF08824	0.009803780853953063
PF09777	0.04158489063344426
PF00838	0.04158489063344426
PF15502	0.04158489063344426
PF14764	0.04158489063344426
PF14933	0.04158489063344426
PF06645	0.04158489063344426
PF02271	0.04158489063344426
PF03644	0.04158489063344426
PF13489	0.03156770225599248
PF02404	0.04158489063344426
PF02676	0.04158489063344426
PF06390	0.04158489063344426
PF03540	0.04158489063344426
PF07834	0.04158489063344426
PF05053	0.04158489063344426
PF00375	0.03156770225599248
PF05603	0.04158489063344426
PF16273	0.04158489063344426
PF01250	0.04158489063344426
PF03404	0.04158489063344426
PF00782	0.035054782615445035
PF01556	4.427455844875168e-05
PF05210	0.002212028171740017
PF10523	0.0049916690015881175
PF17387	0.04158489063344426
PF07304	0.04158489063344426
PF13853	1.288391834400669e-10
PF14554	0.04158489063344426
PF15247	0.04158489063344426
PF00118	0.022446166946235063
PF02045	0.04158489063344426
PF09782	0.04158489063344426
PF06211	0.04158489063344426
PF08574	0.04158489063344426
PF06441	0.04158489063344426
PF00024	0.040948770214274524
PF00781	0.0036262481999696362
PF02057	0.04158489063344426
PF11029	0.04158489063344426
PF06957	0.04158489063344426
PF11587	0.04158489063344426
PF02373	0.016269646672485642
PF08660	0.04158489063344426
PF00166	0.0017281694508892386
PF09666	0.04158489063344426
PF11914	0.04158489063344426
PF02166	0.04158489063344426
PF08698	0.04158489063344426
PF15509	0.04158489063344426
PF09751	0.04158489063344426
PF01335	0.03156770225599248
PF18289	0.04158489063344426
PF08610	0.04158489063344426
PF14813	0.04158489063344426
PF09229	0.04158489063344426
PF18597	0.04158489063344426
PF09286	0.04158489063344426
PF15004	0.04158489063344426
PF04051	0.015890327702975788
PF02728	0.005040965334701663
PF11857	0.009803780853953063
PF14952	0.04158489063344426
PF18450	0.04158489063344426
PF02824	0.015890327702975788
PF02109	0.04158489063344426
PF03171	7.177150898302626e-05
PF13423	0.04158489063344426
PF17811	0.015890327702975788
PF08615	0.04158489063344426
PF00105	0.018673812760230772
